Date,Open,High,Low,Close,Volume
27/7/2006,0.760572,0.766107,0.760514,0.762893,0
28/7/2006,0.763009,0.768876,0.759936,0.766695,0
31/7/2006,0.766518,0.767224,0.764818,0.765873,0
1/8/2006,0.765873,0.766518,0.760225,0.764994,0
2/8/2006,0.765111,0.768226,0.763709,0.764584,0
3/8/2006,0.764701,0.765228,0.759417,0.761209,0
4/8/2006,0.761209,0.767224,0.759301,0.76558,0
7/8/2006,0.766284,0.766812,0.762079,0.763417,0
8/8/2006,0.763301,0.764117,0.757289,0.75792,0
9/8/2006,0.757691,0.766871,0.756773,0.765873,0
10/8/2006,0.76599,0.771307,0.765873,0.768521,0
11/8/2006,0.768817,0.770001,0.765404,0.766871,0
14/8/2006,0.766401,0.768108,0.759301,0.759994,0
15/8/2006,0.759878,0.765697,0.758898,0.765228,0
16/8/2006,0.764994,0.770179,0.763068,0.768817,0
17/8/2006,0.768699,0.768817,0.760398,0.761789,0
18/8/2006,0.761789,0.762195,0.756716,0.760514,0
21/8/2006,0.758898,0.764584,0.758438,0.762428,0
22/8/2006,0.762079,0.763825,0.761325,0.762486,0
23/8/2006,0.762486,0.766989,0.762021,0.762311,0
24/8/2006,0.762428,0.764701,0.760225,0.761325,0
25/8/2006,0.761383,0.761673,0.755401,0.75792,0
28/8/2006,0.757289,0.759994,0.756716,0.75959,0
29/8/2006,0.759417,0.764584,0.759186,0.763825,0
30/8/2006,0.763884,0.765404,0.761673,0.764117,0
31/8/2006,0.763825,0.764994,0.761383,0.763301,0
1/9/2006,0.763184,0.767401,0.763009,0.767283,0
4/9/2006,0.768521,0.772022,0.767872,0.770891,0
5/9/2006,0.770891,0.772022,0.768876,0.770179,0
6/9/2006,0.770119,0.771129,0.765228,0.767224,0
7/9/2006,0.767224,0.767813,0.758208,0.758495,0
8/9/2006,0.758495,0.759301,0.753296,0.754205,0
11/9/2006,0.75392,0.754774,0.750413,0.750582,0
12/9/2006,0.750582,0.754205,0.750413,0.751823,0
13/9/2006,0.75171,0.754603,0.748783,0.753296,0
14/9/2006,0.753523,0.757117,0.751428,0.754318,0
15/9/2006,0.754318,0.756487,0.750863,0.752276,0
18/9/2006,0.753125,0.755972,0.751315,0.755572,0
19/9/2006,0.755687,0.757576,0.750976,0.75188,0
20/9/2006,0.75188,0.754774,0.751428,0.752672,0
21/9/2006,0.752785,0.758093,0.752615,0.757289,0
22/9/2006,0.757117,0.757691,0.749794,0.75188,0
25/9/2006,0.75092,0.754205,0.7494,0.753409,0
26/9/2006,0.753523,0.755801,0.750525,0.751484,0
27/9/2006,0.751428,0.752615,0.747775,0.751089,0
28/9/2006,0.75092,0.751597,0.747496,0.748783,0
29/9/2006,0.748727,0.74912,0.743992,0.746491,0
2/10/2006,0.74549,0.749513,0.743826,0.748279,0
3/10/2006,0.748223,0.748615,0.742777,0.743108,0
4/10/2006,0.743218,0.746491,0.742005,0.745712,0
5/10/2006,0.745823,0.747719,0.744325,0.745879,0
6/10/2006,0.745823,0.747217,0.741785,0.743882,0
9/10/2006,0.743108,0.745323,0.742005,0.744325,0
10/10/2006,0.744325,0.745879,0.742997,0.743716,0
11/10/2006,0.743716,0.746324,0.742115,0.74228,0
12/10/2006,0.74228,0.752389,0.742005,0.751428,0
13/10/2006,0.751823,0.752615,0.749288,0.750976,0
16/10/2006,0.750525,0.755002,0.749625,0.753409,0
17/10/2006,0.753409,0.755572,0.752729,0.753523,0
18/10/2006,0.753523,0.755801,0.752729,0.754888,0
19/10/2006,0.755173,0.760109,0.754774,0.758725,0
20/10/2006,0.758783,0.760688,0.757691,0.758323,0
23/10/2006,0.758725,0.761383,0.756773,0.757002,0
24/10/2006,0.756888,0.759417,0.756201,0.759301,0
25/10/2006,0.759301,0.762428,0.758783,0.761673,0
26/10/2006,0.761499,0.764701,0.761383,0.764526,0
27/10/2006,0.764409,0.769704,0.762602,0.769172,0
30/10/2006,0.768876,0.770416,0.767695,0.769172,0
31/10/2006,0.769172,0.775494,0.767519,0.775014,0
1/11/2006,0.775014,0.777001,0.773395,0.774174,0
2/11/2006,0.774114,0.775194,0.770891,0.774413,0
3/11/2006,0.774293,0.775194,0.768817,0.770416,0
6/11/2006,0.770179,0.772082,0.767577,0.77101,0
7/11/2006,0.770891,0.776277,0.770713,0.772977,0
8/11/2006,0.772738,0.773395,0.768285,0.770772,0
9/11/2006,0.770713,0.770891,0.764994,0.769527,0
10/11/2006,0.769408,0.769704,0.766284,0.767872,0
13/11/2006,0.766518,0.76799,0.761789,0.764117,0
14/11/2006,0.764,0.767519,0.763709,0.766225,0
15/11/2006,0.766107,0.766401,0.763417,0.764994,0
16/11/2006,0.764877,0.769704,0.764584,0.766518,0
17/11/2006,0.766518,0.769704,0.764584,0.768994,0
20/11/2006,0.769586,0.770772,0.76799,0.770119,0
21/11/2006,0.770297,0.771605,0.768521,0.770772,0
22/11/2006,0.770772,0.776578,0.770772,0.774773,0
23/11/2006,0.770772,0.775494,0.770772,0.775014,0
24/11/2006,0.775074,0.77918,0.774713,0.778574,0
27/11/2006,0.780518,0.780884,0.777001,0.778392,0
28/11/2006,0.778271,0.784498,0.778089,0.783883,0
29/11/2006,0.783883,0.784991,0.782228,0.783024,0
30/11/2006,0.783024,0.790326,0.783024,0.788581,0
1/12/2006,0.788892,0.792707,0.787774,0.791578,0
4/12/2006,0.789702,0.790326,0.785114,0.78883,0
5/12/2006,0.78883,0.789328,0.784621,0.78672,0
6/12/2006,0.786596,0.788706,0.784006,0.784621,0
7/12/2006,0.784621,0.79139,0.784621,0.788581,0
8/12/2006,0.788581,0.793021,0.785423,0.786782,0
11/12/2006,0.785114,0.786287,0.781616,0.785608,0
12/12/2006,0.785484,0.787712,0.783822,0.787588,0
13/12/2006,0.787588,0.789391,0.784806,0.786596,0
14/12/2006,0.786473,0.787402,0.7818,0.783699,0
15/12/2006,0.783576,0.784621,0.77821,0.783208,0
18/12/2006,0.781128,0.783576,0.778513,0.781372,0
19/12/2006,0.781189,0.785423,0.780275,0.785176,0
20/12/2006,0.785176,0.788022,0.782595,0.785916,0
21/12/2006,0.785855,0.78703,0.782779,0.784375,0
22/12/2006,0.784375,0.787898,0.782779,0.783515,0
25/12/2006,0.784006,4.595166,0.783269,4.569966,0
26/12/2006,4.569966,4.569966,0.781189,0.782595,0
27/12/2006,0.782779,0.786287,0.782595,0.785114,0
28/12/2006,0.784991,0.791828,0.784683,0.790202,0
29/12/2006,0.790389,0.792519,0.786411,0.78883,0
1/1/2007,0.788271,0.814598,0.788271,0.791014,0
2/1/2007,0.790701,0.79713,0.790701,0.796178,0
3/1/2007,0.796178,0.798212,0.790826,0.792205,0
4/1/2007,0.79139,0.792079,0.783024,0.783392,0
5/1/2007,0.783392,0.785299,0.778574,0.780275,0
8/1/2007,0.779423,0.782228,0.778574,0.781616,0
9/1/2007,0.781616,0.783576,0.778998,0.780823,0
10/1/2007,0.780518,0.781189,0.776398,0.777122,0
11/1/2007,0.777122,0.784006,0.777122,0.77997,0
12/1/2007,0.77991,0.784191,0.778574,0.783208,0
15/1/2007,0.784806,0.785978,0.783269,0.784129,0
16/1/2007,0.784191,0.785423,0.781616,0.782473,0
17/1/2007,0.782595,0.787588,0.782473,0.787402,0
18/1/2007,0.787402,0.790514,0.786411,0.789702,0
19/1/2007,0.789578,0.790701,0.786782,0.789702,0
22/1/2007,0.789079,0.790701,0.787526,0.788022,0
23/1/2007,0.788022,0.793777,0.788022,0.792393,0
24/1/2007,0.792393,0.792707,0.779727,0.780823,0
25/1/2007,0.77991,0.781128,0.772977,0.773395,0
26/1/2007,0.773575,0.775194,0.77232,0.772678,0
29/1/2007,0.774413,0.774473,0.771188,0.772678,0
30/1/2007,0.772798,0.773994,0.770475,0.771903,0
31/1/2007,0.771903,0.777182,0.770297,0.775675,0
1/2/2007,0.775976,0.776518,0.773694,0.774114,0
2/2/2007,0.774114,0.776578,0.771784,0.775014,0
5/2/2007,0.774413,0.777001,0.772977,0.776096,0
6/2/2007,0.776096,0.77821,0.774593,0.777484,0
7/2/2007,0.777605,0.779788,0.776217,0.779423,0
8/2/2007,0.779423,0.781983,0.778574,0.781372,0
9/2/2007,0.781616,0.781983,0.775615,0.77688,0
12/2/2007,0.777786,0.777786,0.771426,0.772201,0
13/2/2007,0.772022,0.77997,0.771188,0.778998,0
14/2/2007,0.778998,0.784991,0.778816,0.783392,0
15/2/2007,0.783576,0.786411,0.782901,0.783576,0
16/2/2007,0.783699,0.787402,0.783576,0.787216,0
19/2/2007,0.787402,0.788706,0.784929,0.786287,0
20/2/2007,0.786287,0.788022,0.785176,0.788022,0
21/2/2007,0.788022,0.792079,0.786596,0.790889,0
22/2/2007,0.791014,0.791703,0.787712,0.789391,0
23/2/2007,0.789391,0.792581,0.788395,0.791891,0
26/2/2007,0.792393,0.794407,0.79139,0.794029,0
27/2/2007,0.794029,0.794723,0.785793,0.785978,0
28/2/2007,0.786287,0.789391,0.786225,0.787092,0
1/3/2007,0.787278,0.788395,0.784129,0.784991,0
2/3/2007,0.785176,0.786225,0.781128,0.784129,0
5/3/2007,0.779606,0.779606,0.768521,0.769704,0
6/3/2007,0.769704,0.775615,0.769704,0.774773,0
7/3/2007,0.774773,0.779484,0.774713,0.775976,0
8/3/2007,0.775675,0.77912,0.775374,0.778392,0
9/3/2007,0.778392,0.781311,0.778392,0.781311,0
12/3/2007,0.781677,0.787712,0.780396,0.785978,0
13/3/2007,0.785916,0.788395,0.780396,0.781677,0
14/3/2007,0.781677,0.787588,0.780823,0.787092,0
15/3/2007,0.787092,0.789827,0.785176,0.789079,0
16/3/2007,0.789017,0.797575,0.788271,0.796369,0
19/3/2007,0.795988,0.80289,0.794407,0.80141,0
20/3/2007,0.801732,0.804182,0.796876,0.804182,0
21/3/2007,0.803794,0.808931,0.800512,0.808473,0
22/3/2007,0.808538,0.809192,0.805412,0.806777,0
23/3/2007,0.806582,0.80782,0.80457,0.806517,0
26/3/2007,0.805283,0.810833,0.803213,0.810504,0
27/3/2007,0.810176,0.810833,0.806972,0.808211,0
28/3/2007,0.808211,0.80952,0.803923,0.805802,0
29/3/2007,0.805802,0.81011,0.805412,0.807428,0
30/3/2007,0.807168,0.812282,0.806322,0.809323,0
2/4/2007,0.80952,0.81813,0.808669,0.816793,0
3/4/2007,0.816927,0.816927,0.81182,0.812018,0
4/4/2007,0.812084,0.819471,0.806972,0.819068,0
5/4/2007,0.819068,0.820681,0.816793,0.819605,0
6/4/2007,0.819605,0.819874,0.815528,0.819874,0
9/4/2007,0.816793,0.817595,0.815395,0.816193,0
10/4/2007,0.816326,0.826925,0.816326,0.826378,0
11/4/2007,0.826378,0.826583,0.823791,0.825628,0
12/4/2007,0.825628,0.831324,0.824198,0.831324,0
13/4/2007,0.831532,0.835492,0.830772,0.832917,0
16/4/2007,0.835422,0.835771,0.831601,0.832224,0
17/4/2007,0.832431,0.838574,0.831808,0.8364,0
18/4/2007,0.8364,0.839208,0.831808,0.838785,0
19/4/2007,0.838785,0.838997,0.828706,0.835771,0
20/4/2007,0.835981,0.838012,0.834307,0.83668,0
23/4/2007,0.837591,0.837802,0.832016,0.833194,0
24/4/2007,0.833125,0.83382,0.823791,0.828226,0
25/4/2007,0.82802,0.835981,0.82802,0.83382,0
26/4/2007,0.834098,0.834794,0.825287,0.826378,0
27/4/2007,0.826378,0.83382,0.824402,0.83167,0
30/4/2007,0.827609,0.833125,0.826037,0.829875,0
1/5/2007,0.830013,0.832778,0.826788,0.826993,0
2/5/2007,0.827198,0.828226,0.822368,0.82481,0
3/5/2007,0.82481,0.826105,0.822571,0.823384,0
4/5/2007,0.823588,0.823791,0.817528,0.821085,0
7/5/2007,0.82122,0.82672,0.820816,0.82481,0
8/5/2007,0.824878,0.830979,0.824402,0.82802,0
9/5/2007,0.827472,0.830634,0.826993,0.827883,0
10/5/2007,0.82802,0.833611,0.824402,0.825628,0
11/5/2007,0.825491,0.833194,0.825423,0.833194,0
14/5/2007,0.833333,0.834934,0.832016,0.83257,0
15/5/2007,0.83257,0.835282,0.830634,0.83382,0
16/5/2007,0.833611,0.834098,0.823791,0.825423,0
17/5/2007,0.825423,0.82713,0.820614,0.82352,0
18/5/2007,0.823384,0.825696,0.821018,0.824131,0
21/5/2007,0.824402,0.824606,0.818398,0.821625,0
22/5/2007,0.821693,0.82291,0.819068,0.82021,0
23/5/2007,0.820008,0.826788,0.819471,0.822977,0
24/5/2007,0.823181,0.823588,0.817996,0.818532,0
25/5/2007,0.818197,0.821895,0.817795,0.819605,0
28/5/2007,0.8188,0.820075,0.818331,0.819269,0
29/5/2007,0.819202,0.821288,0.816593,0.818599,0
30/5/2007,0.818599,0.823995,0.817595,0.822977,0
31/5/2007,0.82291,0.829187,0.822233,0.828432,0
1/6/2007,0.828912,0.833472,0.828226,0.831808,0
4/6/2007,0.832431,0.834934,0.831186,0.834376,0
5/6/2007,0.834168,0.840831,0.834168,0.8371,0
6/6/2007,0.8371,0.844096,0.8371,0.841184,0
7/6/2007,0.841397,0.847673,0.839208,0.841397,0
8/6/2007,0.841397,0.845666,0.83717,0.843384,0
11/6/2007,0.843597,0.844523,0.840124,0.843028,0
12/6/2007,0.84317,0.844809,0.839419,0.840195,0
13/6/2007,0.840195,0.842673,0.83661,0.840124,0
14/6/2007,0.840407,0.840831,0.833889,0.835981,0
15/6/2007,0.83619,0.842531,0.835631,0.840477,0
18/6/2007,0.842531,0.84538,0.840619,0.843028,0
19/6/2007,0.843099,0.847099,0.842389,0.846024,0
20/6/2007,0.846024,0.847889,0.84317,0.843597,0
21/6/2007,0.843384,0.847601,0.843384,0.846883,0
22/6/2007,0.847314,0.849473,0.846095,0.848608,0
25/6/2007,0.848033,0.849907,0.846382,0.847027,0
26/6/2007,0.847027,0.850991,0.845594,0.846167,0
27/6/2007,0.846167,0.846167,0.835701,0.83949,0
28/6/2007,0.839701,0.84717,0.839208,0.846812,0
29/6/2007,0.846812,0.852079,0.846597,0.848176,0
2/7/2007,0.851716,0.859919,0.849834,0.859476,0
3/7/2007,0.859402,0.859402,0.85419,0.855725,0
4/7/2007,0.855798,0.858811,0.854628,0.85778,0
5/7/2007,0.85778,0.860733,0.855725,0.856384,0
6/7/2007,0.856384,0.859033,0.847027,0.848104,0
9/7/2007,0.858074,0.861623,0.857412,0.860215,0
10/7/2007,0.859919,0.863632,0.856971,0.859106,0
11/7/2007,0.85918,0.864304,0.85859,0.862887,0
12/7/2007,0.862664,0.867227,0.860585,0.867227,0
13/7/2007,0.867378,0.873897,0.865801,0.869263,0
16/7/2007,0.870095,0.876117,0.870019,0.871688,0
17/7/2007,0.871612,0.875273,0.871232,0.872829,0
18/7/2007,0.872829,0.878966,0.872829,0.877578,0
19/7/2007,0.877578,0.88098,0.876424,0.879972,0
20/7/2007,0.879972,0.883236,0.87581,0.880282,0
23/7/2007,0.879817,0.884486,0.879817,0.883002,0
24/7/2007,0.88308,0.886368,0.88098,0.883002,0
25/7/2007,0.882768,0.887233,0.879817,0.885034,0
26/7/2007,0.885112,0.886368,0.867604,0.871992,0
27/7/2007,0.871764,0.876808,0.851426,0.852079,0
30/7/2007,0.853097,0.860215,0.846812,0.858811,0
31/7/2007,0.858369,0.861401,0.849979,0.852006,0
1/8/2007,0.851499,0.856825,0.845666,0.854774,0
2/8/2007,0.854774,0.860363,0.849834,0.858516,0
3/8/2007,0.858001,0.860067,0.854628,0.857927,0
6/8/2007,0.853388,0.859106,0.853388,0.858369,0
7/8/2007,0.858516,0.859328,0.851934,0.855066,0
8/8/2007,0.855066,0.863707,0.855066,0.863185,0
9/8/2007,0.863036,0.866176,0.849401,0.850702,0
10/8/2007,0.850919,0.851064,0.840477,0.845809,0
13/8/2007,0.845809,0.849979,0.840972,0.841822,0
14/8/2007,0.842176,0.842176,0.833681,0.834585,0
15/8/2007,0.834376,0.834794,0.817996,0.818599,0
16/8/2007,0.819068,0.820008,0.782901,0.796369,0
17/8/2007,0.796876,0.798786,0.768994,0.798276,0
20/8/2007,0.796876,0.80952,0.789827,0.806192,0
21/8/2007,0.806192,0.806192,0.796813,0.799424,0
22/8/2007,0.799424,0.809585,0.798021,0.809192,0
23/8/2007,0.808996,0.821625,0.8088,0.817394,0
24/8/2007,0.817528,0.828432,0.816593,0.82481,0
27/8/2007,0.829394,0.833194,0.825628,0.825968,0
28/8/2007,0.826515,0.827678,0.812876,0.813206,0
29/8/2007,0.814067,0.82352,0.805932,0.819001,0
30/8/2007,0.8188,0.820816,0.813273,0.816927,0
31/8/2007,0.816993,0.82481,0.811886,0.816527,0
3/9/2007,0.819068,0.824131,0.818733,0.821423,0
4/9/2007,0.82122,0.827198,0.82021,0.8259,0
5/9/2007,0.825082,0.828432,0.818733,0.822977,0
6/9/2007,0.822977,0.829807,0.819471,0.829394,0
7/9/2007,0.829394,0.83257,0.823995,0.826378,0
10/9/2007,0,0,0,0,0
11/9/2007,0.825219,0.835073,0.823995,0.834028,0
12/9/2007,0.83382,0.843597,0.832917,0.842389,0
13/9/2007,0.842176,0.843597,0.834934,0.835073,0
14/9/2007,0.835003,0.843028,0.835003,0.842034,0
17/9/2007,0.841184,0.845666,0.832085,0.833611,0
18/9/2007,0.833681,0.853097,0.8285,0.850412,0
19/9/2007,0.850196,0.857265,0.849185,0.855871,0
20/9/2007,0.855798,0.866026,0.855798,0.865426,0
21/9/2007,0.865576,0.870625,0.86103,0.864977,0
24/9/2007,0.86783,0.869868,0.866026,0.867227,0
25/9/2007,0.867227,0.874585,0.861401,0.874279,0
26/9/2007,0.873973,0.877116,0.871612,0.875197,0
27/9/2007,0.875427,0.883002,0.875197,0.879662,0
28/9/2007,0.879662,0.888573,0.879121,0.885897,0
1/10/2007,0.888178,0.895015,0.886211,0.894374,0
2/10/2007,0.894614,0.894775,0.881213,0.883783,0
3/10/2007,0.883939,0.891186,0.881523,0.882768,0
4/10/2007,0.88308,0.889838,0.880204,0.888889,0
5/10/2007,0.888889,0.900414,0.886918,0.900414,0
8/10/2007,0.899928,0.903424,0.89222,0.893575,0
9/10/2007,0.893815,0.901307,0.891663,0.899766,0
10/10/2007,0.899766,0.90082,0.894614,0.897586,0
11/10/2007,0.897666,0.905961,0.897183,0.900982,0
12/10/2007,0.900901,0.905223,0.895817,0.904486,0
15/10/2007,0.904568,0.90777,0.896379,0.900171,0
16/10/2007,0.90009,0.901226,0.88308,0.889917,0
17/10/2007,0.889996,0.8967,0.882301,0.890631,0
18/10/2007,0.891027,0.897424,0.888573,0.896298,0
19/10/2007,0.896539,0.899361,0.890234,0.893815,0
22/10/2007,0.887626,0.891186,0.875964,0.888178,0
23/10/2007,0.888099,0.899038,0.885975,0.898634,0
24/10/2007,0.898634,0.904241,0.894775,0.904077,0
25/10/2007,0.904077,0.909339,0.901307,0.90843,0
26/10/2007,0.90843,0.918864,0.908018,0.916926,0
29/10/2007,0.92098,0.927214,0.919033,0.922594,0
30/10/2007,0.922594,0.92302,0.915416,0.920471,0
31/10/2007,0.920641,0.934143,0.920641,0.931793,0
1/11/2007,0.931619,0.933532,0.911411,0.915164,0
2/11/2007,0.915583,0.9243,0.914829,0.923361,0
5/11/2007,0.919371,0.922594,0.915919,0.921319,0
6/11/2007,0.921404,0.931966,0.921234,0.931966,0
7/11/2007,0.932227,0.939761,0.919879,0.924642,0
8/11/2007,0.924642,0.932662,0.922509,0.927386,0
9/11/2007,0.927042,0.931966,0.91083,0.914829,0
12/11/2007,0.90777,0.90777,0.876194,0.879972,0
13/11/2007,0.880282,0.901388,0.878889,0.900576,0
14/11/2007,0.899604,0.90703,0.893975,0.896218,0
15/11/2007,0.896379,0.901713,0.884173,0.887626,0
16/11/2007,0.888021,0.894214,0.882768,0.891186,0
19/11/2007,0.897102,0.899766,0.880902,0.882379,0
20/11/2007,0.882613,0.895415,0.876808,0.891107,0
21/11/2007,0.891027,0.891027,0.868131,0.869187,0
22/11/2007,0.869187,0.878272,0.868885,0.872372,0
23/11/2007,0.8726,0.878735,0.869414,0.87727,0
26/11/2007,0,0,0,0,0
27/11/2007,0.871992,0.88098,0.871612,0.877578,0
28/11/2007,0.877809,0.891822,0.872829,0.886211,0
29/11/2007,0.886525,0.886603,0.877886,0.883236,0
30/11/2007,0.883236,0.889205,0.88098,0.885504,0
3/12/2007,0.883626,0.884095,0.878966,0.881213,0
4/12/2007,0.881213,0.881213,0.870398,0.872372,0
5/12/2007,0.872372,0.873515,0.867002,0.871004,0
6/12/2007,0.871384,0.879817,0.869414,0.879817,0
7/12/2007,0.879585,0.882301,0.874585,0.877501,0
10/12/2007,0.876424,0.886839,0.874508,0.885583,0
11/12/2007,0.885897,0.888968,0.871232,0.877193,0
12/12/2007,0.877116,0.890234,0.875427,0.884721,0
13/12/2007,0.885034,0.885034,0.873973,0.878426,0
14/12/2007,0.878272,0.879507,0.860511,0.862515,0
17/12/2007,0.862813,0.864977,0.856018,0.858295,0
18/12/2007,0,0,0,0,0
19/12/2007,0.861772,0.863632,0.856384,0.85859,0
20/12/2007,0.85859,0.860585,0.857412,0.859033,0
21/12/2007,0.859033,0.869414,0.859033,0.865876,0
24/12/2007,0.868583,0.871992,0.86783,0.871916,0
25/12/2007,0.871916,0.871916,0.869414,0.870625,0
26/12/2007,0.870625,0.874814,0.870474,0.874738,0
27/12/2007,0.874585,0.879198,0.871688,0.877578,0
28/12/2007,0.877578,0.878966,0.872524,0.874279,0
31/12/2007,0.877578,0.882768,0.874279,0.874279,0
1/1/2008,0.874279,0.877578,0.874279,0.877116,0
2/1/2008,0.876962,0.884877,0.876578,0.884017,0
3/1/2008,0.883939,0.884564,0.878966,0.881601,0
4/1/2008,0.88199,0.882768,0.870322,0.876578,0
7/1/2008,0.872981,0.874967,0.868583,0.871916,0
8/1/2008,0.871764,0.883939,0.871764,0.879585,0
9/1/2008,0.87943,0.885583,0.878812,0.88308,0
10/1/2008,0.883704,0.897586,0.88129,0.894614,0
11/1/2008,0.894614,0.897022,0.890631,0.893017,0
14/1/2008,0.892937,0.900414,0.892937,0.898392,0
15/1/2008,0.898392,0.901876,0.878812,0.883783,0
16/1/2008,0.884017,0.886839,0.875197,0.878966,0
17/1/2008,0.879507,0.888021,0.87321,0.873362,0
18/1/2008,0.872981,0.885034,0.870398,0.880437,0
21/1/2008,0.88129,0.88129,0.857265,0.857265,0
22/1/2008,0.85778,0.872372,0.851789,0.872372,0
23/1/2008,0.871992,0.874814,0.861623,0.872829,0
24/1/2008,0.873134,0.883392,0.870019,0.882924,0
25/1/2008,0.88269,0.885504,0.877963,0.882068,0
28/1/2008,0.880592,0.889838,0.877424,0.888494,0
29/1/2008,0.888415,0.890631,0.886289,0.888573,0
30/1/2008,0.888099,0.897263,0.883392,0.884721,0
31/1/2008,0.885034,0.898311,0.885034,0.895415,0
1/2/2008,0.895977,0.904814,0.894775,0.904568,0
4/2/2008,0.903016,0.910084,0.903016,0.90777,0
5/2/2008,0.907935,0.909174,0.894935,0.895977,0
6/2/2008,0.895977,0.899766,0.891583,0.892379,0
7/2/2008,0.892299,0.897424,0.888889,0.894775,0
8/2/2008,0.894775,0.898311,0.89222,0.894775,0
11/2/2008,0.897102,0.905879,0.897102,0.904077,0
12/2/2008,0.903996,0.908265,0.902364,0.903669,0
13/2/2008,0.903261,0.904814,0.892937,0.897022,0
14/2/2008,0.897102,0.90629,0.897102,0.902039,0
15/2/2008,0.902039,0.909835,0.901307,0.907523,0
18/2/2008,0.909422,0.916506,0.909174,0.916506,0
19/2/2008,0.916926,0.923702,0.91659,0.921319,0
20/2/2008,0.921234,0.921234,0.911826,0.919794,0
21/2/2008,0.919794,0.92081,0.917095,0.919371,0
22/2/2008,0.919371,0.925069,0.9176,0.920895,0
25/2/2008,0.922424,0.928419,0.922339,0.927988,0
26/2/2008,0.927988,0.935016,0.925669,0.933968,0
27/2/2008,0.933707,0.943218,0.932401,0.941797,0
28/2/2008,0.941974,0.949938,0.937295,0.945358,0
29/2/2008,0.94518,0.948407,0.929023,0.929714,0
3/3/2008,0.932227,0.941708,0.929195,0.939496,0
4/3/2008,0.939408,0.939585,0.922339,0.926784,0
5/3/2008,0.927042,0.935979,0.923276,0.934317,0
6/3/2008,0.934405,0.938438,0.924984,0.929368,0
7/3/2008,0.929368,0.937207,0.926526,0.927816,0
10/3/2008,0.9298,0.931185,0.915499,0.916422,0
11/3/2008,0.915667,0.930925,0.915332,0.928764,0
12/3/2008,0.92816,0.936768,0.92816,0.935979,0
13/3/2008,0.935979,0.947059,0.933358,0.945358,0
14/3/2008,0.945358,0.945626,0.935891,0.938967,0
17/3/2008,0.943663,0.943841,0.913325,0.920641,0
18/3/2008,0.920641,0.932836,0.9176,0.93006,0
19/3/2008,0.929973,0.935629,0.911993,0.913826,0
