Date,Open,High,Low,Close,Change %
19/03/2007,653.099976,663.400024,653.099976,656.700012,0.63
26/03/2007,663.400024,667.700012,654.599976,663,0.96
02/04/2007,665.5,676,656.099976,674.200012,1.69
09/04/2007,671.099976,683.599976,671.099976,685.400024,1.66
16/04/2007,685.099976,692.5,681.900024,692,0.96
23/04/2007,689,691.299988,673,678.700012,-1.92
30/04/2007,677.400024,687.200012,672.299988,687.200012,1.25
07/05/2007,688,688,651,670.599976,-2.42
14/05/2007,668.5,673,656.200012,661,-1.43
21/05/2007,660.700012,661.900024,654,655.099976,-0.89
28/05/2007,657.099976,672,651.5,671.200012,2.46
04/06/2007,671.200012,674,645.200012,645.5,-3.83
11/06/2007,649.200012,655.200012,644.299988,654.5,1.39
18/06/2007,657.900024,660.799988,648.599976,653.5,-0.15
25/06/2007,650,650.5,640,648.099976,-0.83
02/07/2007,656.799988,656.799988,648.400024,652.700012,0.71
09/07/2007,660.5,666.700012,660.299988,665.799988,2.01
16/07/2007,667.099976,683.900024,664.700012,683.900024,2.72
23/07/2007,680.799988,684.200012,660,660,-3.49
30/07/2007,659.900024,674.400024,658.5,672.5,1.89
06/08/2007,672.099976,676.200012,659.5,670.299988,-0.33
13/08/2007,669.900024,671,642.900024,656.900024,-2.00
20/08/2007,658.599976,668.799988,657.5,668,1.69
27/08/2007,667.900024,672.799988,664.200012,673,0.75
03/09/2007,672.5,700.799988,672.5,700.799988,4.13
10/09/2007,704.5,717.200012,702,709.599976,1.26
17/09/2007,719.099976,732.400024,715.799988,731.400024,3.07
24/09/2007,732.099976,745.700012,727.400024,742.799988,1.56
01/10/2007,745.099976,747.400024,724.299988,741.299988,-0.20
08/10/2007,735.200012,750.400024,732.400024,748.700012,1.00
15/10/2007,758,765.799988,756.099976,764,2.04
22/10/2007,766.700012,783.400024,751.900024,783.900024,2.60
29/10/2007,793.799988,806.5,780.700012,805.700012,2.78
05/11/2007,804.599976,841.299988,804.200012,832.5,3.33
12/11/2007,803.900024,817,785.700012,785.700012,-5.62
19/11/2007,777.599976,824,777.599976,824,4.87
26/11/2007,826,826,778.400024,782.200012,-5.07
03/12/2007,783.900024,805,777,794.400024,1.56
10/12/2007,799.299988,815.900024,789.599976,793.299988,-0.14
17/12/2007,793.5,812.5,788.400024,811.599976,2.31
24/12/2007,811.5,840.200012,809.799988,839.599976,3.45
31/12/2007,843.200012,865.5,843.200012,863.099976,2.80
07/01/2008,860.900024,899.700012,857.400024,896.099976,3.82
14/01/2008,907.299988,907.299988,871,880.799988,-1.71
21/01/2008,878.700012,910.5,863.200012,910.5,3.37
28/01/2008,916.599976,936.299988,903.700012,908.700012,-0.20
04/02/2008,903.700012,920,884.700012,918.400024,1.07
11/02/2008,920.700012,926.900024,897.200012,902.799988,-1.70
18/02/2008,904.299988,953.400024,900.5,944.700012,4.64
25/02/2008,946.5,973.099976,931.299988,972.099976,2.90
03/03/2008,984.200012,992.700012,963.799988,972.200012,0.01
10/03/2008,975.5,1004.599976,964.700012,998.200012,2.67
17/03/2008,1005,1014.599976,917.700012,919.599976,-7.87
24/03/2008,915.5,951.700012,915.200012,930.599976,1.20
31/03/2008,931,940.099976,871.799988,909,-2.32
07/04/2008,915.299988,939.200012,904.099976,923.599976,1.61
14/04/2008,917,948.700012,907.200012,912.200012,-1.23
21/04/2008,922.5,924.599976,878.099976,887.200012,-2.74
28/04/2008,887,893.799988,849.599976,856.099976,-3.51
05/05/2008,861.200012,884.700012,861.200012,884.5,3.32
12/05/2008,879.200012,904.200012,862.799988,899,1.64
19/05/2008,905,925.599976,905,925.599976,2.96
26/05/2008,916.900024,925.599976,868.599976,887.299988,-4.14
02/06/2008,887.299988,901,865.400024,895.400024,0.91
09/06/2008,900.700012,908.900024,858.200012,870.299988,-2.80
16/06/2008,872.5,907.299988,871.299988,901.299988,3.56
23/06/2008,903.400024,927.599976,876.400024,929.299988,3.11
30/06/2008,927.700012,945.799988,922.299988,931.799988,0.27
07/07/2008,931.400024,965.700012,915.400024,959.5,2.97
14/07/2008,964.700012,986.200012,955,957.299988,-0.23
21/07/2008,964.5,974.900024,920.900024,926.599976,-3.21
28/07/2008,928.799988,931.099976,893.299988,909,-1.90
04/08/2008,912.700012,915.299988,851.099976,857.799988,-5.63
11/08/2008,858.299988,863.400024,780.900024,786,-8.37
18/08/2008,792,836.599976,789.599976,827.400024,5.27
25/08/2008,819.799988,842.599976,819.799988,829.299988,0.23
01/09/2008,829.900024,840.700012,790.799988,797.599976,-3.82
08/09/2008,811,813.200012,739,760.299988,-4.68
15/09/2008,778.099976,910.900024,764,860.599976,13.19
22/09/2008,888.799988,908.099976,879.5,882.900024,2.59
29/09/2008,871.299988,919,823,828.900024,-6.12
06/10/2008,828.799988,925.700012,826,855.400024,3.20
13/10/2008,861.099976,861.099976,773.799988,785.099976,-8.22
20/10/2008,803.799988,803.799988,681,729.099976,-7.13
27/10/2008,742.799988,774,712,716.799988,-1.69
03/11/2008,728.799988,760,726,733.200012,2.29
10/11/2008,749,753.599976,707,742.400024,1.25
17/11/2008,741.900024,784.099976,734,791.700012,6.64
24/11/2008,819.900024,824,806.799988,816.200012,3.09
01/12/2008,817.200012,817.299988,740,750.5,-8.05
08/12/2008,755,832.099976,754.200012,818.900024,9.11
15/12/2008,828,880.799988,824,836.400024,2.14
22/12/2008,848.5,872.400024,835,870.400024,4.07
29/12/2008,882.900024,883.599976,858.400024,878.799988,0.97
05/01/2009,882,883.5,837.700012,854.299988,-2.79
12/01/2009,844.400024,844.400024,805.599976,839.299988,-1.76
19/01/2009,838.700012,899.099976,824,895.299988,6.67
26/01/2009,907.299988,930.299988,874.200012,927.299988,3.57
02/02/2009,924.299988,928.799988,889.799988,913.900024,-1.45
09/02/2009,910,952.799988,891.799988,941.5,3.02
16/02/2009,939.5,1004.900024,937.299988,1001.799988,6.40
23/02/2009,995.599976,996.5,928.099976,941.5,-6.02
02/03/2009,945,963.200012,900.099976,942.099976,0.06
09/03/2009,940.5,940.5,892.099976,929.799988,-1.31
16/03/2009,926.400024,960.799988,885,955.799988,2.80
23/03/2009,950.700012,952.599976,920.799988,923,-3.43
30/03/2009,924.599976,932.5,891.299988,895.599976,-2.97
06/04/2009,895,895,865.099976,882.200012,-1.50
13/04/2009,882.5,899.400024,865,867.400024,-1.68
20/04/2009,868.799988,913.599976,866.099976,913.599976,5.33
27/04/2009,918,918,881.299988,887.599976,-2.85
04/05/2009,885.799988,924,885.799988,914.400024,3.02
11/05/2009,913.099976,931.599976,913.099976,930.900024,1.80
18/05/2009,929.599976,958.700012,918.700012,958.5,2.96
25/05/2009,953,980.400024,944,978.799988,2.12
01/06/2009,978.799988,990.299988,954,961.700012,-1.75
08/06/2009,958,966,935.799988,940.099976,-2.25
15/06/2009,938.5,942,926.900024,935.599976,-0.48
22/06/2009,925,946,917.299988,940.700012,0.55
29/06/2009,940.200012,944.200012,925.299988,930.700012,-1.06
06/07/2009,933.5,933.5,905.599976,912.200012,-1.99
13/07/2009,911.5,941,908.400024,937.200012,2.74
20/07/2009,954.099976,954.5,945.799988,952.799988,1.66
27/07/2009,955.099976,958.099976,927.200012,953.700012,0.09
03/08/2009,952.599976,971.099976,950.799988,957.299988,0.38
10/08/2009,955,960.099976,942.099976,947,-1.08
17/08/2009,947.400024,957.599976,931.5,953.200012,0.65
24/08/2009,953.5,962.200012,940.299988,957,0.40
31/08/2009,959.5,995.799988,944.799988,994.900024,3.96
07/09/2009,993.5,1011.900024,987.299988,1004.900024,1.01
14/09/2009,1002.900024,1019.799988,994.900024,1009.200012,0.43
21/09/2009,1003.700012,1019.400024,986.700012,990.200012,-1.88
28/09/2009,993.200012,1009,984.700012,1003.200012,1.31
05/10/2009,1004.099976,1060.400024,1003,1047.800049,4.45
12/10/2009,1049,1070.199951,1043.699951,1050.699951,0.28
19/10/2009,1053.599976,1066.199951,1047.5,1055.599976,0.47
26/10/2009,1055.599976,1055.599976,1028,1039.699951,-1.51
02/11/2009,1053.400024,1100,1043.5,1095.099976,5.33
09/11/2009,1098.599976,1121.300049,1098.199951,1116.099976,1.92
16/11/2009,1138.599976,1149.400024,1127.199951,1146.400024,2.71
23/11/2009,1164.300049,1195,1130.099976,1174.199951,2.42
30/11/2009,1179.900024,1226.400024,1147,1168.800049,-0.46
07/12/2009,1157.599976,1169.300049,1110.800049,1119.400024,-4.23
14/12/2009,1123.300049,1141.5,1095.699951,1110.800049,-0.77
21/12/2009,1095.400024,1119.199951,1075,1104.099976,-0.60
28/12/2009,1107.199951,1111.900024,1086,1095.199951,-0.81
04/01/2010,1117.699951,1139.199951,1097.099976,1138.199951,3.93
11/01/2010,1150.699951,1161.199951,1121,1130.099976,-0.71
18/01/2010,1139.699951,1139.699951,1083,1089.199951,-3.62
25/01/2010,1095.199951,1097.900024,1073.199951,1083,-0.57
01/02/2010,1081,1124.900024,1045.199951,1052.199951,-2.84
08/02/2010,1065.699951,1097.099976,1061.599976,1089.5,3.54
15/02/2010,1119.300049,1127,1092.400024,1121.300049,2.92
22/02/2010,1112.599976,1127.400024,1088.699951,1118.300049,-0.27
01/03/2010,1119.300049,1145,1113.599976,1134.800049,1.48
08/03/2010,1123.599976,1127.099976,1099.900024,1101.5,-2.93
15/03/2010,1105.099976,1131.400024,1101.400024,1107.400024,0.54
22/03/2010,1099.300049,1104.199951,1085.5,1104.199951,-0.29
29/03/2010,1110.300049,1127.699951,1101.099976,1125.099976,1.89
05/04/2010,1122.300049,1164.800049,1119.900024,1161.099976,3.20
12/04/2010,1161.599976,1169,1130.400024,1136.300049,-2.14
19/04/2010,1135.199951,1153.099976,1124,1153.099976,1.48
26/04/2010,1160.099976,1181.300049,1148.599976,1180.099976,2.34
03/05/2010,1178.599976,1210.800049,1159.199951,1210,2.53
10/05/2010,1200.400024,1246.5,1189.199951,1227.400024,1.44
17/05/2010,1233.300049,1235.900024,1175.699951,1175.699951,-4.21
24/05/2010,1193.800049,1218.5,1193.800049,1212.199951,3.10
31/05/2010,1224.800049,1228.199951,1196.900024,1216.199951,0.33
07/06/2010,1239.300049,1252.099976,1211,1228.900024,1.04
14/06/2010,1223.199951,1261.5,1217.699951,1257.199951,2.30
21/06/2010,1257.400024,1264.800049,1226.900024,1255.800049,-0.11
28/06/2010,1238.199951,1246.199951,1200.800049,1207.400024,-3.85
05/07/2010,1207.300049,1213,1189.300049,1209.599976,0.18
12/07/2010,1198.5,1217.400024,1188,1188,-1.79
19/07/2010,1181.699951,1198.599976,1180,1187.699951,-0.03
26/07/2010,1183,1183.099976,1158,1181.699951,-0.51
02/08/2010,1183.400024,1211,1174.699951,1203.400024,1.84
09/08/2010,1205.800049,1215.5,1191,1214.900024,0.96
16/08/2010,1224.5,1237.599976,1218,1227.199951,1.01
23/08/2010,1226.900024,1243.300049,1211.5,1236,0.72
30/08/2010,1237.099976,1254.300049,1233,1249.199951,1.07
06/09/2010,1257.300049,1260.199951,1244.099976,1244.5,-0.38
13/09/2010,1245.099976,1279.599976,1245.099976,1275.599976,2.50
20/09/2010,1279,1297.400024,1271.800049,1296,1.60
27/09/2010,1296.699951,1320,1287.5,1316.099976,1.55
04/10/2010,1318.300049,1363,1312,1344.199951,2.14
11/10/2010,1346.699951,1383.900024,1343.599976,1371.099976,2.00
18/10/2010,1358,1372.599976,1317.5,1324.400024,-3.41
25/10/2010,1333.599976,1358.699951,1321.099976,1357.099976,2.47
01/11/2010,1360.300049,1398,1327.5,1397.300049,2.96
08/11/2010,1390.5,1423.199951,1360.099976,1365.400024,-2.28
15/11/2010,1363.699951,1372.599976,1329.5,1352.199951,-0.97
22/11/2010,1357.699951,1377.800049,1357.699951,1362.300049,0.75
29/11/2010,1364,1415.099976,1352.599976,1405.400024,3.16
06/12/2010,1414,1431.099976,1372,1384.300049,-1.50
13/12/2010,1384.5,1407.300049,1362.5,1378.599976,-0.41
20/12/2010,1383.199951,1389.5,1373.699951,1380,0.10
27/12/2010,1373.5,1421.099976,1373.5,1421.099976,2.98
03/01/2011,1415.599976,1423.900024,1355.5,1368.5,-3.70
10/01/2011,1369,1392.5,1356.699951,1360.400024,-0.59
17/01/2011,1365.099976,1376.199951,1338.599976,1341,-1.43
24/01/2011,1352.300049,1352.300049,1307.699951,1340.699951,-0.02
31/01/2011,1339,1360,1323.300049,1348.300049,0.57
07/02/2011,1345.800049,1368.800049,1343.800049,1359.900024,0.86
14/02/2011,1357.800049,1391.800049,1356.599976,1388.199951,2.08
21/02/2011,1395.099976,1415.300049,1395.099976,1408.699951,1.48
28/02/2011,1410.699951,1440.5,1407.699951,1428.199951,1.38
07/03/2011,1434.5,1445,1403.800049,1421.5,-0.47
14/03/2011,1420,1427.699951,1385.5,1415.900024,-0.39
21/03/2011,1433.5,1446.900024,1430.400024,1426.099976,0.72
28/03/2011,1413.199951,1440,1412,1428.099976,0.14
04/04/2011,1429.099976,1475.5,1428.800049,1473.400024,3.17
11/04/2011,1476,1487.5,1444.400024,1485.300049,0.81
18/04/2011,1486.300049,1508.300049,1477.5,1503.199951,1.21
25/04/2011,1513.300049,1568.699951,1495,1556,3.51
02/05/2011,1572.900024,1576.599976,1471,1491.199951,-4.16
09/05/2011,1501.5,1524.099976,1484.800049,1493.400024,0.15
16/05/2011,1489.300049,1512.699951,1473,1508.800049,1.03
23/05/2011,1510.5,1538.5,1507,1536.300049,1.82
30/05/2011,1536.699951,1550.599976,1520,1541.699951,0.35
06/06/2011,1542.900024,1553.900024,1526.400024,1528.599976,-0.85
13/06/2011,1528.099976,1541.599976,1511.300049,1538.599976,0.65
20/06/2011,1536,1558.5,1498.5,1500.5,-2.48
27/06/2011,1503.5,1514,1480,1482.300049,-1.21
04/07/2011,1490.400024,1542.599976,1490.300049,1541.199951,3.97
11/07/2011,1550,1592.800049,1542,1589.800049,3.15
18/07/2011,1592.800049,1608.800049,1582.400024,1601.300049,0.72
25/07/2011,1610,1634.900024,1602.800049,1628.300049,1.69
01/08/2011,1623,1681.800049,1607,1648.800049,1.26
08/08/2011,1679.099976,1813.5,1678.099976,1740.199951,5.54
15/08/2011,1734.900024,1874.400024,1730.5,1848.900024,6.25
22/08/2011,1868.599976,1909.300049,1707.300049,1794.099976,-2.96
29/08/2011,1817.900024,1884.199951,1783.099976,1873.699951,4.44
05/09/2011,1886.300049,1911.599976,1792.800049,1856.400024,-0.92
12/09/2011,1852.400024,1852.400024,1768.5,1812.099976,-2.39
19/09/2011,1814.699951,1818.900024,1636.300049,1637.5,-9.64
26/09/2011,1646.400024,1665.400024,1562.400024,1620.400024,-1.04
03/10/2011,1627.800049,1678.099976,1596.599976,1634.5,0.87
10/10/2011,1645.599976,1691,1645.599976,1681.800049,2.89
17/10/2011,1683.599976,1693.5,1608.699951,1635.099976,-2.78
24/10/2011,1646.199951,1752,1645,1746.199951,6.79
31/10/2011,1741.900024,1766,1682.5,1755.300049,0.52
07/11/2011,1755.300049,1798.400024,1754.800049,1787.5,1.83
14/11/2011,1779,1783.099976,1714,1724.699951,-3.51
21/11/2011,1704.599976,1704.599976,1674.400024,1685.5,-2.27
28/11/2011,1710.800049,1762.900024,1699.900024,1747,3.65
05/12/2011,1748.900024,1752.599976,1703,1712.800049,-1.96
12/12/2011,1707.5,1708.199951,1565.599976,1595.599976,-6.84
19/12/2011,1596.400024,1635,1589.699951,1604.699951,0.57
26/12/2011,1599,1599,1525,1565.800049,-2.42
02/01/2012,1568.900024,1627.800049,1566,1616.099976,3.21
09/01/2012,1614.300049,1656.099976,1607.5,1630.400024,0.88
16/01/2012,1643.699951,1664.400024,1642.099976,1663.699951,2.04
23/01/2012,1676.900024,1734.099976,1664.199951,1731.800049,4.09
30/01/2012,1737.199951,1761.300049,1715.699951,1737.900024,0.35
06/02/2012,1728,1751.5,1706.400024,1723.300049,-0.84
13/02/2012,1725,1737,1707,1724.5,0.07
20/02/2012,1736.099976,1786,1733.599976,1775.099976,2.93
27/02/2012,1773.599976,1790.400024,1669,1708.800049,-3.73
05/03/2012,1705.5,1710.900024,1666,1710.900024,0.12
12/03/2012,1708.099976,1708.099976,1637.400024,1655.5,-3.24
19/03/2012,1661.199951,1668,1633.800049,1662.300049,0.41
26/03/2012,1665,1692.900024,1644.300049,1669.300049,0.42
02/04/2012,1670.400024,1682.800049,1612.300049,1628.5,-2.44
09/04/2012,1645.300049,1680.099976,1636.199951,1659.099976,1.88
16/04/2012,1650.800049,1656.800049,1632,1642.099976,-1.02
23/04/2012,1642.400024,1666.900024,1625.099976,1664,1.33
30/04/2012,1663,1670.5,1629.400024,1644.699951,-1.16
07/05/2012,1637.900024,1640,1583.599976,1583.599976,-3.71
14/05/2012,1563,1591.599976,1528.5,1591.599976,0.51
21/05/2012,1591.900024,1594.099976,1534.400024,1568.800049,-1.43
28/05/2012,1574.699951,1630,1530.400024,1620.5,3.30
04/06/2012,1623,1639.699951,1566.5,1590.099976,-1.88
11/06/2012,1608,1630,1583,1627,2.32
18/06/2012,1622.599976,1630.699951,1560,1566,-3.75
25/06/2012,1574.900024,1603.5,1548.400024,1603.5,2.39
02/07/2012,1597.099976,1624,1578.400024,1578.400024,-1.57
09/07/2012,1582.099976,1599.800049,1557.199951,1591.599976,0.84
16/07/2012,1586.199951,1596,1569.900024,1582.5,-0.57
23/07/2012,1571.699951,1617.900024,1569.800049,1617.900024,2.24
30/07/2012,1622.900024,1627.5,1583.099976,1606,-0.74
06/08/2012,1604.699951,1624.099976,1603,1619.699951,0.85
13/08/2012,1622,1623.699951,1591.199951,1616.300049,-0.21
20/08/2012,1614,1672.699951,1611.599976,1669.800049,3.31
27/08/2012,1674.900024,1690,1646.199951,1684.599976,0.89
03/09/2012,1689.099976,1738.199951,1687.699951,1737.5,3.14
10/09/2012,1733.099976,1774.5,1727.199951,1769.800049,1.86
17/09/2012,1774.800049,1785.300049,1753.800049,1775.5,0.32
24/09/2012,1762.099976,1782.199951,1743,1771.099976,-0.25
01/10/2012,1766,1794.800049,1763.300049,1778.599976,0.42
08/10/2012,1778,1778,1753.599976,1758,-1.16
15/10/2012,1750,1751.5,1721,1722.800049,-2.00
22/10/2012,1715,1728.300049,1698.599976,1710.900024,-0.69
29/10/2012,1712,1725.099976,1674.099976,1674.099976,-2.15
05/11/2012,1682.800049,1734.099976,1674.300049,1730.300049,3.36
12/11/2012,1733.199951,1733.400024,1706.300049,1714.300049,-0.92
19/11/2012,1721.800049,1751.300049,1721.800049,1751.300049,2.16
26/11/2012,1750.300049,1750.5,1708.400024,1710.900024,-2.31
03/12/2012,1714.900024,1721.900024,1684,1704,-0.40
10/12/2012,1704.199951,1722.300049,1689.900024,1695.800049,-0.48
17/12/2012,1690.5,1702.800049,1635.800049,1659.099976,-2.16
24/12/2012,1657.699951,1666.699951,1653.699951,1654.900024,-0.25
31/12/2012,1655.400024,1693.800049,1625.699951,1648.099976,-0.41
07/01/2013,1656.5,1677.300049,1643.800049,1660,0.72
14/01/2013,1665.400024,1694.599976,1664.099976,1686.599976,1.60
21/01/2013,1690.300049,1694.699951,1656.400024,1656.400024,-1.79
28/01/2013,1651.599976,1683,1651.599976,1669.400024,0.78
04/02/2013,1668,1683.400024,1661.599976,1666,-0.20
11/02/2013,1666.5,1668,1599.5,1608.800049,-3.43
18/02/2013,1610,1617,1555.199951,1572.400024,-2.26
25/02/2013,1579.400024,1615.199951,1566,1571.900024,-0.03
04/03/2013,1580.800049,1585.5,1561.800049,1576.599976,0.30
11/03/2013,1576,1596,1575.699951,1592.5,1.01
18/03/2013,1605.900024,1613.800049,1601.599976,1606.199951,0.86
25/03/2013,1607.099976,1608.099976,1590.300049,1594.800049,-0.71
01/04/2013,1596.800049,1602.599976,1539.099976,1575.400024,-1.22
08/04/2013,1575.800049,1589.300049,1480.199951,1501,-4.72
15/04/2013,1478.199951,1487.400024,1323,1395.300049,-7.04
22/04/2013,1406.800049,1476.199951,1405.800049,1453.599976,4.18
29/04/2013,1462.699951,1487.099976,1440,1464.300049,0.74
06/05/2013,1468.099976,1477.199951,1423,1436.800049,-1.88
13/05/2013,1440,1444.400024,1359.099976,1364.900024,-5.00
20/05/2013,1342.900024,1395.699951,1342.900024,1386.800049,1.60
27/05/2013,1380.800049,1421.099976,1379.099976,1392.599976,0.42
03/06/2013,1389.099976,1422.699951,1377.900024,1383,-0.69
10/06/2013,1378.800049,1393.5,1366,1387.300049,0.31
17/06/2013,1390.300049,1390.5,1268.900024,1291.599976,-6.90
24/06/2013,1297.300049,1297.300049,1183.199951,1223.800049,-5.25
01/07/2013,1234.699951,1266.300049,1208.900024,1212.900024,-0.89
08/07/2013,1218.800049,1285,1215.400024,1277.800049,5.35
15/07/2013,1292.099976,1294.400024,1272.900024,1293.300049,1.21
22/07/2013,1317,1343.5,1317,1321.699951,2.20
29/07/2013,1328.400024,1338.400024,1283,1310.599976,-0.84
05/08/2013,1311.199951,1318.300049,1274,1312.900024,0.18
12/08/2013,1317.199951,1378.900024,1317.199951,1371.699951,4.48
19/08/2013,1379,1398.199951,1355,1395.699951,1.75
26/08/2013,1398.599976,1428,1391.300049,1396.099976,0.03
02/09/2013,1393,1414.400024,1367.099976,1386.699951,-0.67
09/09/2013,1389.800049,1389.800049,1305.300049,1308.400024,-5.65
16/09/2013,1328.400024,1373,1292.099976,1332.5,1.84
23/09/2013,1327.099976,1343.800049,1309.400024,1338.400024,0.44
30/09/2013,1345.800049,1350.900024,1280,1309.699951,-2.14
07/10/2013,1313.800049,1330,1263.800049,1268,-3.18
14/10/2013,1275.800049,1326,1254.099976,1314.400024,3.66
21/10/2013,1316.800049,1353,1313.900024,1352.400024,2.89
28/10/2013,1351.400024,1359.699951,1308,1313.099976,-2.91
04/11/2013,1314.599976,1323.599976,1281.300049,1284.5,-2.18
11/11/2013,1281.599976,1293.300049,1268.300049,1287.300049,0.22
18/11/2013,1284.699951,1284.800049,1236.5,1244,-3.36
25/11/2013,1231.099976,1254.800049,1229,1250.599976,0.53
02/12/2013,1251.400024,1251.5,1212.900024,1230.300049,-1.62
09/12/2013,1230.199951,1267,1222.199951,1235.699951,0.44
