Date,Open,High,Low,Close,Change %
07/11/2005,0.764117,0.766871,0.759215,0.763184,-0.106806283
14/11/2005,0.762893,0.784498,0.752842,0.760688,-0.327050882
21/11/2005,0.760572,0.765287,0.755344,0.758093,-0.341138548
28/11/2005,0.757863,0.768876,0.755629,0.759186,0.144177561
05/12/2005,0.759186,0.771069,0.75706,0.76646,0.958131472
12/12/2005,0.766577,0.782718,0.76646,0.776578,1.320094982
19/12/2005,0.776458,0.776578,0.759503,0.761673,-1.919317828
26/12/2005,0.761847,0.76599,0.758093,0.761557,-0.015229633
02/01/2006,0.761499,0.788955,0.759936,0.786782,3.312293105
09/01/2006,0.78672,0.788395,0.775916,0.784929,-0.235516318
16/01/2006,0.784806,0.785793,0.776036,0.785484,0.070707032
23/01/2006,0.785546,0.796242,0.778271,0.779666,-0.740689817
30/01/2006,0.779606,0.78456,0.769823,0.773096,-0.842668527
06/02/2006,0.773096,0.774293,0.762893,0.765111,-1.032860085
13/02/2006,0.765052,0.767342,0.759129,0.764175,-0.122335191
20/02/2006,0.764059,0.767813,0.756544,0.757232,-0.908561521
27/02/2006,0.757117,0.775074,0.755515,0.774383,2.264959748
06/03/2006,0.774623,0.775014,0.756315,0.759561,-1.914039952
13/03/2006,0.759705,0.77688,0.759244,0.774773,2.002735791
20/03/2006,0.774953,0.775855,0.758208,0.763126,-1.503279025
27/03/2006,0.763242,0.771784,0.762079,0.766871,0.490744648
03/04/2006,0.767048,0.780762,0.761441,0.769408,0.330824871
10/04/2006,0.769349,0.772798,0.765785,0.771397,0.258510439
17/04/2006,0.771307,0.790451,0.771307,0.786658,1.978358744
24/04/2006,0.786535,0.809258,0.784498,0.807037,2.590579388
01/05/2006,0.806972,0.818331,0.803536,0.816093,1.122129469
08/05/2006,0.816193,0.838645,0.81182,0.838856,2.789265439
15/05/2006,0.838715,0.838715,0.817194,0.821929,-2.017867191
22/05/2006,0.821828,0.831947,0.813306,0.815727,-0.754566392
29/05/2006,0.815927,0.829669,0.813769,0.828775,1.599554753
05/06/2006,0.828775,0.832154,0.809029,0.810438,-2.212542608
12/06/2006,0.810438,0.815395,0.806127,0.81215,0.211243797
19/06/2006,0.812117,0.812546,0.798339,0.800769,-1.401342117
26/06/2006,0.800705,0.818197,0.800032,0.817461,2.084496278
03/07/2006,0.817795,0.82021,0.809323,0.817661,0.024465999
10/07/2006,0.817661,0.817996,0.808016,0.810307,-0.899394737
17/07/2006,0.810176,0.810701,0.794092,0.809192,-0.137602168
24/07/2006,0.809127,0.812546,0.797289,0.811622,0.300299558
31/07/2006,0.811622,0.820075,0.808931,0.818733,0.876146778
07/08/2006,0.818733,0.819672,0.803536,0.806582,-1.484122418
14/08/2006,0.806582,0.81706,0.803568,0.811359,0.592252245
21/08/2006,0.811557,0.820614,0.805153,0.807103,-0.524552017
28/08/2006,0.807103,0.817728,0.806712,0.813802,0.830005588
04/09/2006,0.813868,0.814664,0.800256,0.80141,-1.522729116
11/09/2006,0.801346,0.806712,0.792613,0.795735,-0.708126926
18/09/2006,0.795545,0.811688,0.795039,0.809258,1.699435113
25/09/2006,0.809323,0.813273,0.795988,0.799936,-1.151919413
02/10/2006,0.799936,0.806029,0.79164,0.79277,-0.895821666
09/10/2006,0.79277,0.794281,0.783208,0.785114,-0.965727765
16/10/2006,0.785053,0.796622,0.784191,0.794407,1.183649763
23/10/2006,0.794344,0.801796,0.787216,0.800865,0.812933421
30/10/2006,0.800833,0.805997,0.795798,0.798085,-0.347124671
06/11/2006,0.798212,0.810176,0.795292,0.806972,1.113540538
13/11/2006,0.807037,0.809127,0.797894,0.8036,-0.417858364
20/11/2006,0.803471,0.832293,0.803406,0.830841,3.389870582
27/11/2006,0.83091,0.840477,0.825832,0.839631,1.057964159
04/12/2006,0.839772,0.841467,0.8285,0.829462,-1.211127269
11/12/2006,0.829394,0.834237,0.817595,0.818967,-1.265277975
18/12/2006,0.819001,0.825832,0.815528,0.819941,0.118930311
25/12/2006,0.819941,0.824538,0.815129,0.820479,0.065614477
01/01/2007,0.820479,0.825764,0.807298,0.809454,-1.343727262
08/01/2007,0.809454,0.810898,0.798594,0.801796,-0.94606982
15/01/2007,0.801732,0.805348,0.797512,0.801025,-0.096159123
22/01/2007,0.801122,0.808146,0.796052,0.798212,-0.351175057
29/01/2007,0.798276,0.807754,0.795672,0.801218,0.376591682
05/02/2007,0.801346,0.807689,0.788022,0.80186,0.080128005
12/02/2007,0.80186,0.812084,0.796813,0.81103,1.143591151
19/02/2007,0.810964,0.813405,0.804182,0.81248,0.178785002
26/02/2007,0.812414,0.823859,0.810898,0.822504,1.233753446
05/03/2007,0.822504,0.825628,0.809389,0.810898,-1.411056968
12/03/2007,0.810898,0.831117,0.809717,0.829394,2.280928058
19/03/2007,0.829462,0.8296,0.818733,0.819202,-1.228849015
26/03/2007,0.819403,0.830634,0.817461,0.823276,0.497313239
02/04/2007,0.823276,0.825082,0.808669,0.818063,-0.633201988
09/04/2007,0.818036,0.828569,0.814173,0.824538,0.791503833
16/04/2007,0.824606,0.832986,0.823045,0.828981,0.538847209
23/04/2007,0.828912,0.833542,0.824722,0.830496,0.18275449
30/04/2007,0.830399,0.83382,0.82058,0.826098,-0.529563056
07/05/2007,0.826105,0.827678,0.818244,0.821072,-0.608402393
14/05/2007,0.821085,0.824402,0.81281,0.814332,-0.820878072
21/05/2007,0.814067,0.816793,0.81103,0.815082,0.092100028
28/05/2007,0.815003,0.819807,0.807754,0.813107,-0.242306909
04/06/2007,0.81312,0.823181,0.80795,0.809323,-0.465375406
11/06/2007,0.809258,0.810438,0.802053,0.805218,-0.507214054
18/06/2007,0.805023,0.814531,0.804764,0.814001,1.090760515
25/06/2007,0.814067,0.819672,0.810701,0.818934,0.606018912
02/07/2007,0.818934,0.82713,0.817728,0.82122,0.279143374
09/07/2007,0.821085,0.834237,0.82021,0.831255,1.221962446
16/07/2007,0.831324,0.83675,0.829119,0.832709,0.174916241
23/07/2007,0.832986,0.834725,0.822504,0.827541,-0.620624972
30/07/2007,0.827609,0.84631,0.827541,0.844238,2.017664382
06/08/2007,0.844167,0.845809,0.831532,0.834237,-1.184618555
13/08/2007,0.834307,0.835213,0.818733,0.828706,-0.663001042
20/08/2007,0.828912,0.834307,0.8259,0.83257,0.466269099
27/08/2007,0.832501,0.835981,0.827198,0.828363,-0.505302857
03/09/2007,0.828295,0.843668,0.823018,0.843384,1.813335458
10/09/2007,0.843597,0.847027,0.838293,0.840972,-0.285990723
17/09/2007,0.841184,0.856164,0.840477,0.853388,1.476386848
24/09/2007,0.853388,0.860807,0.850847,0.860067,0.782645174
01/10/2007,0.860141,0.860511,0.844238,0.849907,-1.181303317
08/10/2007,0.849914,0.850412,0.841135,0.844309,-0.6586603
15/10/2007,0.844302,0.861846,0.843455,0.860289,1.892671996
22/10/2007,0.860437,0.861995,0.848507,0.860289,0
29/10/2007,0.860215,0.869278,0.856971,0.868282,0.929106382
05/11/2007,0.868056,0.893759,0.865426,0.89071,2.58303178
12/11/2007,0.890789,0.896033,0.885112,0.895335,0.519248689
19/11/2007,0.895255,0.917726,0.835143,0.90629,1.223564364
26/11/2007,0.911826,0.915499,0.88269,0.88574,-2.267486125
03/12/2007,0.885583,0.896539,0.88129,0.886682,0.106351751
10/12/2007,0.886446,0.890234,0.864678,0.866251,-2.304208273
17/12/2007,0.865876,0.871232,0.862813,0.865501,-0.086579987
24/12/2007,0.865576,0.890551,0.860437,0.888494,2.656611604
31/12/2007,0.888652,0.906865,0.880034,0.903342,1.671142405
07/01/2008,0.902935,0.911993,0.893735,0.909587,0.691321781
14/01/2008,0.90967,0.922935,0.902446,0.908265,-0.145340688
21/01/2008,0.908438,0.921489,0.899766,0.913325,0.557106131
28/01/2008,0.913492,0.931532,0.911993,0.919118,0.63427586
04/02/2008,0.919118,0.920471,0.901795,0.907359,-1.279378709
11/02/2008,0.907359,0.917936,0.900658,0.914578,0.795605708
18/02/2008,0.914578,0.92302,0.905551,0.921234,0.727767342
25/02/2008,0.92115,0.968805,0.915248,0.967586,5.031512081
03/03/2008,0.967586,0.985319,0.957121,0.980296,1.313578328
10/03/2008,0.980104,1.012966,0.96637,1.011736,3.207194562
17/03/2008,1.011429,1.036055,0.984543,0.988142,-2.332031281
24/03/2008,0.987849,1.011941,0.975895,1.005328,1.739223715
31/03/2008,1.005429,1.012966,0.978953,0.994135,-1.113367975
07/04/2008,0.994233,1.010918,0.983284,0.994332,0.019816222
14/04/2008,0.994233,1.007557,0.973047,0.981932,-1.247068384
21/04/2008,0.98174,1,0.958957,0.965158,-1.708264931
28/04/2008,0.965158,0.970685,0.943129,0.947778,-1.800741433
05/05/2008,0.947508,0.962371,0.941886,0.959141,1.198909449
12/05/2008,0.959141,0.960984,0.94402,0.954381,-0.496277398
19/05/2008,0.954472,0.979528,0.946074,0.975515,2.214419608
26/05/2008,0.97561,0.978282,0.950119,0.958681,-1.725652604
02/06/2008,0.959601,0.984252,0.950841,0.983574,2.596588438
09/06/2008,0.983768,0.985028,0.949037,0.955292,-2.875431843
16/06/2008,0.955292,0.970026,0.950932,0.96432,0.945051356
23/06/2008,0.964413,0.984446,0.953289,0.982125,1.846378795
30/06/2008,0.982029,0.988631,0.973047,0.975895,-0.634338806
07/07/2008,0.975895,0.986777,0.966464,0.981547,0.579160668
14/07/2008,0.981547,0.998203,0.975134,0.977613,-0.400795886
21/07/2008,0.977613,0.986388,0.961538,0.96432,-1.359740511
28/07/2008,0.964413,0.969086,0.950751,0.953834,-1.087398374
04/08/2008,0.953744,0.958589,0.920048,0.922765,-3.257275375
11/08/2008,0.92302,0.930925,0.908513,0.912242,-1.140377019
18/08/2008,0.912159,0.922339,0.905961,0.910913,-0.145685027
25/08/2008,0.910996,0.918695,0.902201,0.910581,-0.036446949
01/09/2008,0.910581,0.913409,0.890313,0.893895,-1.832456421
08/09/2008,0.893975,0.898553,0.87581,0.893815,-0.008949597
15/09/2008,0.893735,0.916674,0.887075,0.905551,1.313023389
22/09/2008,0.905715,0.934317,0.905305,0.915751,1.126386035
29/09/2008,0.915919,0.92285,0.876962,0.881446,-3.746105655
06/10/2008,0.881368,0.898553,0.866852,0.886525,0.576212269
13/10/2008,0.886603,0.888968,0.871004,0.879972,-0.739178252
20/10/2008,0.879817,0.883002,0.851354,0.860289,-2.236775716
27/10/2008,0.860141,0.891583,0.855066,0.865426,0.59712492
03/11/2008,0.865351,0.87146,0.847386,0.850919,-1.676284281
10/11/2008,0.850991,0.853607,0.832639,0.834028,-1.985030303
17/11/2008,0.833889,0.840972,0.811952,0.82021,-1.656778909
24/11/2008,0.82021,0.845237,0.818532,0.82447,0.519379183
01/12/2008,0.824606,0.838574,0.81473,0.820883,-0.435067377
08/12/2008,0.820883,0.85492,0.819739,0.852442,3.844518646
15/12/2008,0.852806,0.958773,0.851209,0.906454,6.336149556
22/12/2008,0.9067,0.961169,0.905961,0.93835,3.518766534
29/12/2008,0.938527,0.964041,0.922594,0.933707,-0.49480471
05/01/2009,0.93362,0.933968,0.886997,0.897344,-3.894476533
12/01/2009,0.897424,0.900982,0.884643,0.895656,-0.188110691
19/01/2009,0.895335,0.897183,0.854117,0.861178,-3.849468993
26/01/2009,0.861104,0.88347,0.852733,0.860067,-0.129009334
02/02/2009,0.860363,0.923958,0.851934,0.861401,0.155104195
09/02/2009,0.861846,0.869414,0.849329,0.85955,-0.2148825
16/02/2009,0.859771,0.871384,0.841963,0.862738,0.370891746
23/02/2009,0.862738,0.872296,0.850847,0.852515,-1.184948385
02/03/2009,0.85266,0.870398,0.844523,0.866927,1.690527439
09/03/2009,0.866927,0.874126,0.83668,0.840901,-3.002098216
16/03/2009,0.841255,0.895736,0.839772,0.888573,5.669157249
23/03/2009,0.888494,0.895415,0.817327,0.872981,-1.754723585
30/03/2009,0.872981,0.887784,0.865951,0.886525,1.55146561
06/04/2009,0.886525,0.889759,0.86103,0.864977,-2.430613914
13/04/2009,0.865202,0.884251,0.855871,0.858074,-0.798055902
20/04/2009,0.858148,0.881057,0.852442,0.879353,2.47985605
27/04/2009,0.879198,0.886761,0.862069,0.88098,0.185022397
04/05/2009,0.879894,0.907606,0.875733,0.904486,2.668164998
11/05/2009,0.904486,0.910996,0.889205,0.890472,-1.549388271
18/05/2009,0.890631,0.924898,0.888415,0.922935,3.645594696
25/05/2009,0.922509,0.940822,0.913075,0.936067,1.422852097
01/06/2009,0.936067,0.944198,0.917011,0.918527,-1.873797495
08/06/2009,0.918611,0.938967,0.910498,0.926183,0.833508433
15/06/2009,0.926097,0.929282,0.912909,0.925669,-0.055496592
22/06/2009,0.925583,0.940557,0.907688,0.922765,-0.313719051
29/06/2009,0.922594,0.933881,0.911826,0.919202,-0.386122144
06/07/2009,0.919118,0.930319,0.913159,0.922509,0.359768582
13/07/2009,0.922679,0.934492,0.914327,0.930492,0.865357411
20/07/2009,0.936242,0.93791,0.931272,0.932401,0.205160281
27/07/2009,0.934579,0.938438,0.917515,0.937032,0.496674714
03/08/2009,0.943931,0.944644,0.924044,0.924385,-1.349687097
10/08/2009,0.921319,0.934579,0.92081,0.930233,0.632636834
17/08/2009,0.927558,0.946253,0.927558,0.945537,1.645179219
24/08/2009,0.94162,0.946701,0.935716,0.943931,-0.169850572
31/08/2009,0.944644,0.94518,0.937471,0.944109,0.018857311
07/09/2009,0.943752,0.965251,0.943307,0.964227,2.130898021
14/09/2009,0.967305,0.972952,0.966651,0.971628,0.767557847
21/09/2009,0.969368,0.980777,0.968992,0.974564,0.30217326
28/09/2009,0.96918,0.969368,0.958957,0.966838,-0.792764765
05/10/2009,0.968992,0.975039,0.968148,0.969556,0.281122587
12/10/2009,0.974659,0.986388,0.974564,0.982125,1.296366584
19/10/2009,0.988729,0.996115,0.987362,0.991375,0.941835306
26/10/2009,0.991375,0.994629,0.972479,0.974469,-1.705308284
02/11/2009,0.974469,0.987557,0.967492,0.984155,0.993977233
09/11/2009,0.983961,0.996512,0.981258,0.990589,0.653758808
16/11/2009,0.991572,0.995421,0.978474,0.983284,-0.737440048
23/11/2009,0.983671,1.008166,0.982994,0.994926,1.183991604
30/11/2009,0.994728,1.003814,0.981451,0.984446,-1.053344671
07/12/2009,0.985028,0.98668,0.962649,0.967118,-1.760177806
14/12/2009,0.967305,0.97144,0.951837,0.961354,-0.595997593
21/12/2009,0.961354,0.970403,0.95229,0.964785,0.356892466
28/12/2009,0.964599,0.972857,0.959877,0.965624,0.08696238
04/01/2010,0.965251,0.980873,0.960154,0.980488,1.53931551
11/01/2010,0.980104,0.987069,0.972195,0.974279,-0.633256093
18/01/2010,0.974279,0.977517,0.953016,0.960338,-1.430904289
25/01/2010,0.960615,0.964599,0.940645,0.943396,-1.764170532
01/02/2010,0.942951,0.952562,0.926441,0.929714,-1.450292348
08/02/2010,0.93006,0.942685,0.923702,0.929887,0.018607873
15/02/2010,0.929887,0.93932,0.917684,0.930492,0.065061669
22/02/2010,0.930146,0.934929,0.919371,0.931793,0.139818505
01/03/2010,0.932053,0.939143,0.919202,0.932001,0.022322554
08/03/2010,0.932227,0.95057,0.925737,0.945269,1.423603623
15/03/2010,0.94518,0.951928,0.939496,0.942418,-0.301607267
22/03/2010,0.942507,0.948092,0.930302,0.940291,-0.225696029
29/03/2010,0.94038,0.958405,0.935454,0.942596,0.245136878
05/04/2010,0.942685,0.949848,0.9273,0.944465,0.198282191
12/04/2010,0.944912,0.95229,0.93985,0.941708,-0.291911294
19/04/2010,0.941797,0.943218,0.921829,0.931706,-1.062112672
26/04/2010,0.932053,0.934579,0.915499,0.929195,-0.269505617
03/05/2010,0.929109,0.929593,0.889371,0.905961,-2.500443933
10/05/2010,0.906775,0.915751,0.881135,0.883236,-2.508386123
17/05/2010,0.883314,0.887469,0.863409,0.869112,-1.599119601
24/05/2010,0.868961,0.87108,0.855198,0.86326,-0.67333094
31/05/2010,0.863334,0.873439,0.852486,0.85955,-0.429766235
07/06/2010,0.85969,0.877347,0.856825,0.872676,1.527078122
14/06/2010,0.872791,0.909041,0.871384,0.904994,3.703321737
21/06/2010,0.90465,0.915919,0.898061,0.915499,1.160781176
28/06/2010,0.915248,0.945537,0.914495,0.940203,2.698419114
05/07/2010,0.940115,0.954071,0.936988,0.947778,0.805677072
12/07/2010,0.947697,0.961538,0.936768,0.952926,0.543165172
19/07/2010,0.952807,0.962094,0.94679,0.948821,-0.430778465
26/07/2010,0.948947,0.965158,0.940053,0.961169,1.301404585
02/08/2010,0.961261,0.967867,0.948677,0.956023,-0.535389718
09/08/2010,0.963206,0.963762,0.941974,0.952562,-0.362020579
16/08/2010,0.952109,0.974659,0.949577,0.968523,1.675586471
23/08/2010,0.96609,0.978569,0.957213,0.976181,0.790688502
30/08/2010,0.972195,0.993345,0.970186,0.987362,1.14538185
06/09/2010,0.983807,0.993838,0.973047,0.985028,-0.236387465
13/09/2010,0.980854,1.006613,0.979912,0.984795,-0.02365415
20/09/2010,0.990688,1.022599,0.988435,1.014919,3.058910738
27/09/2010,1.015641,1.0301,1.012863,1.016363,0.142277364
04/10/2010,1.024485,1.046244,1.021952,1.035625,1.895189022
11/10/2010,1.039998,1.056412,1.028299,1.049307,1.321134581
18/10/2010,1.043406,1.048108,1.020971,1.033378,-1.518049532
25/10/2010,1.022599,1.034768,1.008532,1.010326,-2.230742284
01/11/2010,1.017294,1.047428,1.00311,1.043961,3.329123471
08/11/2010,1.041179,1.043188,1.022704,1.024275,-1.885702627
15/11/2010,1.021451,1.02459,1.0004,1.004621,-1.918820629
22/11/2010,1.007932,1.015404,0.996214,1,-0.459974458
29/11/2010,0.997208,1.024517,0.993601,1.007354,0.7354
06/12/2010,1.025894,1.028066,1.008776,1.017294,0.986743488
13/12/2010,1.018206,1.045927,1.015332,1.036807,1.918127896
20/12/2010,1.030822,1.052853,1.028912,1.044386,0.730994293
27/12/2010,1.037861,1.074241,1.036914,1.070091,2.461254747
03/01/2011,1.072616,1.072731,1.030344,1.035304,-3.250845022
10/01/2011,1.03434,1.041124,1.02239,1.037474,0.209600272
17/01/2011,1.037452,1.049692,1.032524,1.03434,-0.302079859
24/01/2011,1.043525,1.064804,1.039285,1.057038,2.194442833
31/01/2011,1.061909,1.071811,1.042644,1.056781,-0.024313222
07/02/2011,1.047889,1.049847,1.025946,1.032418,-2.305397239
14/02/2011,1.027253,1.055075,1.026483,1.053297,2.022339789
21/02/2011,1.059771,1.082368,1.052133,1.081291,2.657749903
28/02/2011,1.077586,1.086957,1.072156,1.073076,-0.759739977
07/03/2011,1.080089,1.08272,1.067464,1.073422,0.032243755
14/03/2011,1.077215,1.113945,1.073641,1.111964,3.590572953
21/03/2011,1.106684,1.113214,1.091775,1.100982,-0.987621901
28/03/2011,1.084363,1.09541,1.070893,1.087666,-1.209465732
04/04/2011,1.080614,1.099143,1.076635,1.091584,0.360220877
11/04/2011,1.10011,1.124101,1.09866,1.116196,2.254705089
18/04/2011,1.120574,1.138576,1.111173,1.128579,1.109392974
25/04/2011,1.129305,1.156604,1.127142,1.145607,1.508800004
02/05/2011,1.155668,1.168634,1.137139,1.149557,0.344795379
09/05/2011,1.138304,1.148369,1.1227,1.130966,-1.617231681
16/05/2011,1.119695,1.142988,1.118869,1.134829,0.341566413
23/05/2011,1.138952,1.17495,1.124986,1.155495,1.821067315
30/05/2011,1.175655,1.199818,1.170412,1.18638,2.672880454
06/06/2011,1.199041,1.201057,1.184694,1.188919,0.214012374
13/06/2011,1.187225,1.197892,1.170494,1.178689,-0.860445497
20/06/2011,1.178134,1.199328,1.174398,1.193745,1.277351362
27/06/2011,1.198207,1.208488,1.173434,1.188849,-0.410137844
04/07/2011,1.179523,1.196172,1.17444,1.183852,-0.420322514
11/07/2011,1.194886,1.234919,1.191185,1.226693,3.61878005
18/07/2011,1.233517,1.234416,1.211534,1.223466,-0.263065005
25/07/2011,1.229407,1.273723,1.226542,1.24805,2.00937337
01/08/2011,1.264223,1.318513,1.257862,1.305653,4.615440087
08/08/2011,1.313215,1.392195,1.287996,1.31268,0.538198128
15/08/2011,1.277629,1.286339,1.248439,1.259287,-4.067480269
22/08/2011,1.26968,1.275836,1.227747,1.259446,0.012626192
29/08/2011,1.238083,1.293326,1.214182,1.257862,-0.125769584
05/09/2011,1.265342,1.278298,1.130966,1.143759,-9.071185869
12/09/2011,1.127561,1.155668,1.120624,1.148422,0.407690781
19/09/2011,1.136493,1.137527,1.089562,1.101928,-4.048511784
26/09/2011,1.106807,1.121202,1.093841,1.114045,1.099618124
03/10/2011,1.099638,1.101686,1.074114,1.087193,-2.410315562
10/10/2011,1.079447,1.123343,1.078749,1.111605,2.245415487
17/10/2011,1.121831,1.133144,1.101322,1.118819,0.648971532
24/10/2011,1.131862,1.163467,1.126684,1.16225,3.881861141
31/10/2011,1.15942,1.161481,1.116321,1.13916,-1.986663799
07/11/2011,1.123343,1.124568,1.093374,1.104033,-3.083587907
14/11/2011,1.111605,1.115909,1.083072,1.084716,-1.749675961
21/11/2011,1.091346,1.098056,1.072639,1.086366,0.152113549
28/11/2011,1.078051,1.102536,1.074807,1.092263,0.542818903
05/12/2011,1.086957,1.091119,1.075847,1.08038,-1.087924795
12/12/2011,1.080497,1.081525,1.047559,1.064169,-1.500490568
19/12/2011,1.068148,1.081713,1.063943,1.069061,0.45970142
26/12/2011,1.067806,1.073076,1.056301,1.066098,-0.277159114
02/01/2012,1.065871,1.073422,1.042318,1.043362,-2.132636962
09/01/2012,1.043515,1.063072,1.043406,1.047998,0.444332839
16/01/2012,1.048218,1.074576,1.045806,1.06792,1.900957826
23/01/2012,1.067578,1.102244,1.066894,1.09505,2.540452468
30/01/2012,1.09517,1.096251,1.083658,1.087903,-0.652664262
06/02/2012,1.088021,1.100086,1.079727,1.093733,0.535893365
13/02/2012,1.094571,1.09866,1.07535,1.093613,-0.010971599
20/02/2012,1.093243,1.121164,1.091381,1.118406,2.267072538
27/02/2012,1.118155,1.119319,1.09304,1.094092,-2.173986906
05/03/2012,1.093374,1.101443,1.086957,1.088021,-0.554889351
12/03/2012,1.088021,1.094212,1.071582,1.092419,0.404220139
19/03/2012,1.09218,1.102901,1.089621,1.101928,0.870453553
26/03/2012,1.102232,1.110766,1.094691,1.110741,0.799780022
02/04/2012,1.109521,1.110864,1.084552,1.089443,-1.917458705
09/04/2012,1.089633,1.098418,1.085187,1.086602,-0.26077546
16/04/2012,1.085069,1.100958,1.081315,1.09878,1.120741541
23/04/2012,1.099022,1.104728,1.090501,1.102038,0.296510675
30/04/2012,1.102414,1.10595,1.078981,1.080614,-1.944034598
07/05/2012,1.079308,1.087193,1.072846,1.073664,-0.643152874
14/05/2012,1.073768,1.074345,1.052853,1.062473,-1.04231864
21/05/2012,1.06349,1.066894,1.041081,1.045697,-1.578957771
28/05/2012,1.045697,1.049131,1.024275,1.033912,-1.126999504
04/06/2012,1.032322,1.054897,1.031449,1.052155,1.764463513
11/06/2012,1.052698,1.06156,1.036323,1.059659,0.713202903
18/06/2012,1.057641,1.059547,1.042699,1.044059,-1.472171708
25/06/2012,1.044048,1.056747,1.033485,1.05363,0.916710646
02/07/2012,1.053241,1.054519,1.01916,1.021659,-3.034366903
09/07/2012,1.021649,1.026947,1.013274,1.020929,-0.071452412
16/07/2012,1.019888,1.025978,1.008166,1.009184,-1.150422801
23/07/2012,1.009866,1.030715,1.003814,1.02501,1.568197673
30/07/2012,1.024443,1.032418,1.01053,1.031289,0.612579389
06/08/2012,1.034554,1.035518,1.019711,1.023437,-0.761377267
13/08/2012,1.022286,1.031332,1.020721,1.027401,0.387322327
20/08/2012,1.026905,1.048328,1.023856,1.042438,1.463596006
27/08/2012,1.041754,1.051857,1.038098,1.047889,0.522908796
03/09/2012,1.04723,1.06022,1.041114,1.058627,1.024726856
10/09/2012,1.057865,1.082368,1.054619,1.079447,1.966698374
17/09/2012,1.079447,1.081315,1.069107,1.071352,-0.749921024
24/09/2012,1.071811,1.072041,1.062022,1.062846,-0.793950074
01/10/2012,1.059996,1.078214,1.059693,1.074576,1.103640603
08/10/2012,1.073964,1.074679,1.060603,1.070698,-0.360886526
15/10/2012,1.069816,1.085329,1.067236,1.07747,0.632484604
22/10/2012,1.077819,1.081315,1.065598,1.068604,-0.822853537
29/10/2012,1.068604,1.078051,1.062135,1.062812,-0.542015564
05/11/2012,1.062361,1.066098,1.052809,1.054863,-0.747921552
12/11/2012,1.05483,1.063377,1.051547,1.059064,0.398250768
19/11/2012,1.059042,1.078167,1.057641,1.077157,1.708395338
26/11/2012,1.077819,1.081783,1.070629,1.078283,0.104534436
03/12/2012,1.078295,1.082017,1.066155,1.068262,-0.929347861
10/12/2012,1.068833,1.09218,1.06743,1.089325,1.971707315
17/12/2012,1.089325,1.10097,1.087666,1.091822,0.22922452
24/12/2012,1.09131,1.099505,1.089348,1.09577,0.361597403
31/12/2012,1.095806,1.101528,1.075142,1.081572,-1.295709866
07/01/2013,1.081315,1.097695,1.076983,1.093984,1.14758888
14/01/2013,1.094092,1.096527,1.065337,1.070664,-2.131658233
21/01/2013,1.070664,1.084481,1.069725,1.078353,0.718152474
28/01/2013,1.078795,1.107911,1.076403,1.100958,2.09625234
04/02/2013,1.100946,1.10424,1.086366,1.090085,-0.98759444
11/02/2013,1.090156,1.092896,1.081795,1.083541,-0.600320159
18/02/2013,1.083306,1.088969,1.072145,1.075234,-0.766653039
25/02/2013,1.074807,1.082966,1.056904,1.061797,-1.249681465
04/03/2013,1.061323,1.064623,1.047504,1.0502,-1.092205007
11/03/2013,1.050089,1.066144,1.045391,1.058582,0.798133689
